field1,Year,Ceremony,Award ID,Award Type,Award Name,Work,Nominee,Winner
23118,2020,63,665,Work,Best Tropical Latin Album,40,Grupo Niche,TRUE
23119,2020,63,672,Work,Best Music Video,Lockdown,Anderson .Paak,FALSE
23120,2020,63,672,Work,Best Music Video,Life Is Good,Future Featuring Drake,FALSE
23121,2020,63,672,Work,Best Music Video,Adore You,Harry Styles,FALSE
23122,2020,63,672,Work,Best Music Video,Goliath,Woodkid,FALSE
23123,2020,63,672,Work,Best Music Video,Brown Skin Girl,"Beyonc茅, Blue Ivy & WizKid",TRUE
23124,2020,63,673,Work,Best Music Film,Beastie Boys Story,Beastie Boys,FALSE
23125,2020,63,673,Work,Best Music Film,Black Is King,Beyonc茅,FALSE
23126,2020,63,673,Work,Best Music Film,We Are Freestyle Love Supreme,Freestyle Love Supreme,FALSE
23127,2020,63,673,Work,Best Music Film,That Little Ol' Band From Texas,ZZ Top,FALSE
23128,2020,63,673,Work,Best Music Film,Linda Ronstadt: The Sound Of My Voice,Linda Ronstadt,TRUE
23129,2020,63,676,Work,Best New Age Album,Meditations,Cory Wong & Jon Batiste,FALSE
23130,2020,63,676,Work,Best New Age Album,Songs From The Bardo,"Laurie Anderson, Tenzin Choegyal & Jesse Paris Smith",FALSE
23131,2020,63,676,Work,Best New Age Album,Periphery,Priya Darshini,FALSE
23132,2020,63,676,Work,Best New Age Album,Form//Less,Superposition,FALSE
23133,2020,63,676,Work,Best New Age Album,More Guitar Stories,"Jim ""Kimo"" West",TRUE
23134,2020,63,683,Work,Best Pop Vocal Album,Fine Line,Harry Styles,FALSE
23135,2020,63,683,Work,Best Pop Vocal Album,Changes,Justin Bieber,FALSE
23136,2020,63,683,Work,Best Pop Vocal Album,Chromatica,Lady Gaga,FALSE
23137,2020,63,683,Work,Best Pop Vocal Album,Folklore,Taylor Swift,FALSE
23138,2020,63,683,Work,Best Pop Vocal Album,Future Nostalgia,Dua Lipa,TRUE
23139,2020,63,685,Work,"Best Engineered Album, Non-Classical",Expectations,"Gary Paczosa & Mike Robinson, engineers; Paul Blakemore, mastering engineer (Katie Pruitt)",FALSE
23140,2020,63,685,Work,"Best Engineered Album, Non-Classical",25 Trips,"Shani Gandhi & Gary Paczosa, engineers; Adam Grover, mastering engineer (Sierra Hull)",FALSE
23141,2020,63,685,Work,"Best Engineered Album, Non-Classical",Black Hole Rainbow,"Shawn Everett & Ivan Wayman, engineers; Bob Ludwig, mastering engineer (Devon Gilfillian)",FALSE
23142,2020,63,685,Work,"Best Engineered Album, Non-Classical",Jaime,"Shawn Everett, engineer; Shawn Everett, mastering engineer (Brittany Howard)",FALSE
23143,2020,63,685,Work,"Best Engineered Album, Non-Classical",Hyperspace,"Drew Brown, Julian Burg, Andrew Coleman, Paul Epworth, Shawn Everett, Serban Ghenea, David Greenbaum, John Hanes, Beck Hansen, Jaycen Joshua, Greg Kurstin, Mike Larson, Cole M.G.N., Alex Pasco & Matt Wiggins, engineers; Randy Merrill, mastering engineer (Beck)",TRUE
23144,2020,63,686,Nominee,"Producer Of The Year, Non-Classical",,Jack Antonoff,FALSE
23145,2020,63,686,Nominee,"Producer Of The Year, Non-Classical",,Dave Cobb,FALSE
23146,2020,63,686,Nominee,"Producer Of The Year, Non-Classical",,Dan Auerbach,FALSE
23147,2020,63,686,Nominee,"Producer Of The Year, Non-Classical",,Flying Lotus,FALSE
23148,2020,63,686,Nominee,"Producer Of The Year, Non-Classical",,Andrew Watt,TRUE
23149,2020,63,687,Work,"Best Engineered Album, Classical",Ives: Complete Symphonies,"Alexander Lipay & Dmitriy Lipay, engineers; Alexander Lipay & Dmitriy Lipay, mastering engineers (Gustavo Dudamel & Los Angeles Philharmonic)",FALSE
23150,2020,63,687,Work,"Best Engineered Album, Classical",Danielpour: The Passion Of Yeshua,"Bernd Gottinger, engineer (JoAnn Falletta, James K. Bass, Adam Luebke, UCLA Chamber Singers, Buffalo Philharmonic Orchestra & Buffalo Philharmonic Chorus)",FALSE
23151,2020,63,687,Work,"Best Engineered Album, Classical",Gershwin: Porgy And Bess,"David Frost & John Kerswell, engineers; Silas Brown, mastering engineer (David Robertson, Frederick Ballentine, Angel Blue, Denyce Graves, Latonia Moore, Eric Owens, Metropolitan Opera Orchestra & Chorus)",FALSE
23152,2020,63,687,Work,"Best Engineered Album, Classical",Hynes: Fields,"Kyle Pyke, engineer; Jesse Lewis & Kyle Pyke, mastering engineers (Devont茅 Hynes & Third Coast Percussion)",FALSE
23153,2020,63,687,Work,"Best Engineered Album, Classical","Shostakovich: Symphony No. 13, 'Babi Yar'","David Frost & Charlie Post, engineers; Silas Brown, mastering engineer (Riccardo Muti & Chicago Symphony Orchestra)",TRUE
23154,2020,63,688,Nominee,"Producer Of The Year, Classical",,Dmitriy Lipay,FALSE
23155,2020,63,688,Nominee,"Producer Of The Year, Classical",,Blanton Alspaugh,FALSE
23156,2020,63,688,Nominee,"Producer Of The Year, Classical",,Elaine Martone,FALSE
23157,2020,63,688,Nominee,"Producer Of The Year, Classical",,Jesse Lewis,FALSE
23158,2020,63,688,Nominee,"Producer Of The Year, Classical",,David Frost,TRUE
23159,2020,63,694,Work,Best R&B Song,Do It,"Chloe Bailey, Halle Bailey, Anton Kuhl, Victoria Mon茅t, Scott Storch & Vincent Van Den Ende, songwriters (Chloe X Halle)",FALSE
23160,2020,63,694,Work,Best R&B Song,Black Parade,"Denisia Andrews, Beyonc茅, Stephen Bray, Shawn Carter, Brittany Coney, Derek James Dixie, Akil King, Kim ""Kaydence"" Krysiuk & Rickie ""Caso"" Tice, songwriters (Beyonc茅)",FALSE
23161,2020,63,694,Work,Best R&B Song,Slow Down,"Nasri Atweh, Badriia Bourelly, Skip Marley, Ryan Williamson & Gabriella Wilson, songwriters (Skip Marley & H.E.R.)",FALSE
23162,2020,63,694,Work,Best R&B Song,Collide,"Sam Barsh, Stacey Barthe, Sonyae Elise, Olu Fann, Akil King, Josh Lopez, Kaveh Rastegar & Benedetto Rotondi, songwriters (Tiana Major9 & EARTHGANG)",FALSE
23163,2020,63,694,Work,Best R&B Song,Better Than I Imagined,"Robert Glasper, Meshell Ndegeocello & Gabriella Wilson, songwriters (Robert Glasper Featuring H.E.R. & Meshell Ndegeocello)",TRUE
23164,2020,63,695,Work,Best R&B Album,Happy 2 Be Here,Ant Clemons,FALSE
23165,2020,63,695,Work,Best R&B Album,Take Time,Giveon,FALSE
23166,2020,63,695,Work,Best R&B Album,All Rise,Gregory Porter,FALSE
23167,2020,63,695,Work,Best R&B Album,to feel love/d,Luke James,FALSE
23168,2020,63,695,Work,Best R&B Album,Bigger Love,John Legend,TRUE
23169,2020,63,698,Work,Best Reggae Album,Upside Down 2020,Buju Banton,FALSE
23170,2020,63,698,Work,Best Reggae Album,It All Comes Back To Love,Maxi Priest,FALSE
23171,2020,63,698,Work,Best Reggae Album,Higher Place,Skip Marley,FALSE
23172,2020,63,698,Work,Best Reggae Album,One World,The Wailers,FALSE
23173,2020,63,698,Work,Best Reggae Album,Got To Be Tough,Toots & The Maytals,TRUE
23174,2020,63,703,Work,Best Metal Performance,Underneath,Code Orange,FALSE
23175,2020,63,703,Work,Best Metal Performance,The In-Between,In This Moment,FALSE
23176,2020,63,703,Work,Best Metal Performance,BLOODMONEY,Poppy,FALSE
23177,2020,63,703,Work,Best Metal Performance,Executioner鈥檚 Tax (Swing Of The Axe) 鈥?Live,Power Trip,FALSE
23178,2020,63,703,Work,Best Metal Performance,Bum-Rush,Body Count,TRUE
23179,2020,63,705,Work,Best Rock Song,Not,"Adrianne Lenker, songwriter (Big Thief)",FALSE
23180,2020,63,705,Work,Best Rock Song,Shameika,"Fiona Apple, songwriter (Fiona Apple)",FALSE
23181,2020,63,705,Work,Best Rock Song,Lost In Yesterday,"Kevin Parker, songwriter (Tame Impala)",FALSE
23182,2020,63,705,Work,Best Rock Song,Kyoto,"Phoebe Bridgers, Morgan Nagler & Marshall Vore, songwriters (Phoebe Bridgers)",FALSE
23183,2020,63,705,Work,Best Rock Song,Stay High,"Brittany Howard, songwriter (Brittany Howard)",TRUE
23184,2020,63,706,Work,Best Rock Album,A Hero's Death,Fontaines D.C.,FALSE
23185,2020,63,706,Work,Best Rock Album,Daylight,Grace Potter,FALSE
23186,2020,63,706,Work,Best Rock Album,Kiwanuka,Michael Kiwanuka,FALSE
23187,2020,63,706,Work,Best Rock Album,Sound & Fury,Sturgill Simpson,FALSE
23188,2020,63,706,Work,Best Rock Album,The New Abnormal,The Strokes,TRUE
23189,2020,63,708,Work,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Acid For The Children: A Memoir,Flea,FALSE
23190,2020,63,708,Work,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Alex Trebek - The Answer Is...,Ken Jennings,FALSE
23191,2020,63,708,Work,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Charlotte's Web (E.B. White),Meryl Streep (& Full cast),FALSE
23192,2020,63,708,Work,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Catch And Kill,Ronan Farrow,FALSE
23193,2020,63,708,Work,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)","Blowout: Corrupted Democracy, Rogue State Russia, And The Richest, Most Destructive Industry On Earth",Rachel Maddow,TRUE
23194,2020,63,711,Work,Best Traditional Pop Vocal Album,Blue Umbrella,(Burt Bacharach &) Daniel Tashian,FALSE
23195,2020,63,711,Work,Best Traditional Pop Vocal Album,True Love: A Celebration Of Cole Porter,"Harry Connick, Jr.",FALSE
23196,2020,63,711,Work,Best Traditional Pop Vocal Album,Judy,Ren茅e Zellweger,FALSE
23197,2020,63,711,Work,Best Traditional Pop Vocal Album,Unfollow The Rules,Rufus Wainwright,FALSE
23198,2020,63,711,Work,Best Traditional Pop Vocal Album,American Standard,James Taylor,TRUE
23199,2020,63,713,Work,Best Musical Theater Album,Am茅lie,"Audrey Brisson, Chris Jared, Caolan McCarthy & Jez Unwin, principal soloists; Michael Fentiman, Sean Patrick Flahaven, Barnaby Race & Nathan Tysen, producers; Nathan Tysen, lyricist; Daniel Messe, composer & lyricist (Original London Cast)",FALSE
23200,2020,63,713,Work,Best Musical Theater Album,The Prince Of Egypt,"Christine Allado, Luke Brady, Alexia Khadime & Liam Tamne, principal soloists; Dominick Amendum & Stephen Schwartz, producers; Stephen Schwartz, composer & lyricist (Original Cast)",FALSE
23201,2020,63,713,Work,Best Musical Theater Album,American Utopia On Broadway,"David Byrne, producer (David Byrne, composer & lyricist) (Original Cast)",FALSE
23202,2020,63,713,Work,Best Musical Theater Album,Soft Power,"Francis Jue, Austin Ku, Alyse Alan Louis & Conrad Ricamora, principal soloists; Matt Stine, producer; David Henry Hwang, lyricist; Jeanine Tesori, composer & lyricist (Original Cast)",FALSE
23203,2020,63,713,Work,Best Musical Theater Album,Little Shop Of Horrors,"Tammy Blanchard, Jonathan Groff & Tom Alan Robbins, principal soloists; Will Van Dyke, Michael Mayer, Alan Menken & Frank Wolf, producers (Alan Menken, composer; Howard Ashman, lyricist) (The New Off-Broadway Cast)",FALSE
23204,2020,63,713,Work,Best Musical Theater Album,Jagged Little Pill,"Kathryn Gallagher, Celia Rose Gooding, Lauren Patten & Elizabeth Stanley, principal soloists; Neal Avron, Pete Ganbarg, Tom Kitt, Michael Parker, Craig Rosen & Vivek J. Tiwary, producers; Neal Avron & Derik Lee, engineers/mixers (Original Broadway Cast)",TRUE
23205,2020,63,715,Work,Best Comedy Album,Paper Tiger,Bill Burr,FALSE
23206,2020,63,715,Work,Best Comedy Album,23 Hours To Kill,Jerry Seinfeld,FALSE
23207,2020,63,715,Work,Best Comedy Album,The Pale Tourist,Jim Gaffigan,FALSE
23208,2020,63,715,Work,Best Comedy Album,I Love Everything,Patton Oswalt,FALSE
23209,2020,63,715,Work,Best Comedy Album,Black Mitzvah,Tiffany Haddish,TRUE
23210,2020,63,719,Work,Best Latin Rock Or Alternative Album,Aura,Bajofondo,FALSE
23211,2020,63,719,Work,Best Latin Rock Or Alternative Album,Monstruo,Cami,FALSE
23212,2020,63,719,Work,Best Latin Rock Or Alternative Album,Sobrevolando,Cultura Prof茅tica,FALSE
23213,2020,63,719,Work,Best Latin Rock Or Alternative Album,Miss Colombia,Lido Pimienta,FALSE
23214,2020,63,719,Work,Best Latin Rock Or Alternative Album,La Conquista Del Espacio,Fito Paez,TRUE
23215,2020,63,721,Work,Best Chamber Music/Small Ensemble Performance,Healing Modes,Brooklyn Rider,FALSE
23216,2020,63,721,Work,Best Chamber Music/Small Ensemble Performance,Hynes: Fields,Devont茅 Hynes & Third Coast Percussion,FALSE
23217,2020,63,721,Work,Best Chamber Music/Small Ensemble Performance,The Schumann Quartets,Dover Quartet,FALSE
23218,2020,63,721,Work,Best Chamber Music/Small Ensemble Performance,Hearne: Place,"Ted Hearne (conductor); Steven Bradshaw, Sophia Byrd, Josephine Lee, Isaiah Robinson, Sol Ruiz, Ayanna Woods & the Place Orchestra",FALSE
23219,2020,63,721,Work,Best Chamber Music/Small Ensemble Performance,Contemporary Voices,Pacifica Quartet; James Ginsburg (producer); Bill Maylone (engineer/mixer),TRUE
23220,2020,63,723,Work,Best Rap Album,Black Habits,D Smoke,FALSE
23221,2020,63,723,Work,Best Rap Album,Alfredo,Freddie Gibbs & The Alchemist,FALSE
23222,2020,63,723,Work,Best Rap Album,A Written Testimony,Jay Electronica,FALSE
23223,2020,63,723,Work,Best Rap Album,The Allegory,"Royce 5鈥?""",FALSE
23224,2020,63,723,Work,Best Rap Album,King鈥檚 Disease,Nas,TRUE
23225,2020,63,725,Work,Best Traditional R&B Performance,Wonder What She Thinks Of Me,Chloe X Halle,FALSE
23226,2020,63,725,Work,Best Traditional R&B Performance,Let Me Go,Mykal Kilgore,FALSE
23227,2020,63,725,Work,Best Traditional R&B Performance,Sit On Down,The Baylor Project Featuring Jean Baylor & Marcus Baylor,FALSE
23228,2020,63,725,Work,Best Traditional R&B Performance,Distance,Yebba,FALSE
23229,2020,63,725,Work,Best Traditional R&B Performance,Anything For You,Ledisi,TRUE
23230,2020,63,735,Work,Best Compilation Soundtrack For Visual Media,A Beautiful Day In The Neighborhood,(Various Artists),FALSE
23231,2020,63,735,Work,Best Compilation Soundtrack For Visual Media,Bill & Ted Face The Music,(Various Artists),FALSE
23232,2020,63,735,Work,Best Compilation Soundtrack For Visual Media,Eurovision Song Contest: The Story Of Fire Saga,(Various Artists),FALSE
23233,2020,63,735,Work,Best Compilation Soundtrack For Visual Media,Frozen 2,(Various Artists),FALSE
23234,2020,63,735,Work,Best Compilation Soundtrack For Visual Media,Jojo Rabbit,(Various Artists),TRUE
23235,2020,63,738,Work,Best Melodic Rap Performance,Rockstar,DaBaby Featuring Roddy Ricch,FALSE
23236,2020,63,738,Work,Best Melodic Rap Performance,Laugh Now Cry Later,Drake Featuring Lil Durk,FALSE
23237,2020,63,738,Work,Best Melodic Rap Performance,The Box,Roddy Ricch,FALSE
23238,2020,63,738,Work,Best Melodic Rap Performance,Highest In The Room,Travis Scott,FALSE
23239,2020,63,738,Work,Best Melodic Rap Performance,Lockdown,Anderson .Paak,TRUE
23240,2020,63,739,Work,Best Remixed Recording,Young & Alive (Bazzi Vs. Haywyre Remix),"Haywyre, remixer (Bazzi)",FALSE
23241,2020,63,739,Work,Best Remixed Recording,Praying For You (Louie Vega Main Remix),"Louie Vega, remixer (Jasper Street Co.)",FALSE
23242,2020,63,739,Work,Best Remixed Recording,Imaginary Friends (Morgan Page Remix),"Morgan Page, remixer (Deadmau5)",FALSE
23243,2020,63,739,Work,Best Remixed Recording,Do You Ever (RAC Mix),"RAC, remixer (Phil Good)",FALSE
23244,2020,63,739,Work,Best Remixed Recording,Roses (Imanbek Remix),"Imanbek Zeikenov, remixer (SAINt JHN)",TRUE
23245,2020,63,745,Work,Best Rap Song,The Bigger Picture,"Dominique Jones, Noah Pettigrew & Rai'shaun Williams, songwriters (Lil Baby)",FALSE
23246,2020,63,745,Work,Best Rap Song,Laugh Now Cry Later,"Durk Banks, Rog茅t Chahayed, Aubrey Graham, Daveon Jackson, Ron LaTour & Ryan Martinez, songwriters (Drake Featuring Lil Durk)",FALSE
23247,2020,63,745,Work,Best Rap Song,Rockstar,"Jonathan Lyndale Kirk, Ross Joseph Portaro IV & Rodrick Moore, songwriters (DaBaby Featuring Roddy Ricch)",FALSE
23248,2020,63,745,Work,Best Rap Song,The Box,"Larrance Dopson, Samuel Gloade, Rodrick Moore, Adarius Moragne, Eric Sloan & Khirye Anthony Tyler, songwriters (Roddy Ricch)",FALSE
23249,2020,63,745,Work,Best Rap Song,Savage,"Beyonc茅, Shawn Carter, Brittany Hazzard, Derrick Milano, Terius Nash, Megan Pete, Bobby Session Jr., Jordan Kyle Lanier Thorpe & Anthony White, songwriters (Megan Thee Stallion Featuring Beyonc茅)",TRUE
23250,2020,63,748,Work,Best Dance Recording,On My Mind,Diplo & SIDEPIECE,FALSE
23251,2020,63,748,Work,Best Dance Recording,My High,Disclosure Featuring Amin茅 & Slowthai,FALSE
23252,2020,63,748,Work,Best Dance Recording,The Difference,Flume Featuring Toro y Moi,FALSE
23253,2020,63,748,Work,Best Dance Recording,Both Of Us,Jayda G,FALSE
23254,2020,63,748,Work,Best Dance Recording,10%,Kaytranada Featuring Kali Uchis,TRUE
23255,2020,63,749,Work,Best Dance/Electronic Album,KiCk i,Arca,FALSE
23256,2020,63,749,Work,Best Dance/Electronic Album,Planet's Mad,Baauer,FALSE
23257,2020,63,749,Work,Best Dance/Electronic Album,Energy,Disclosure,FALSE
23258,2020,63,749,Work,Best Dance/Electronic Album,Good Faith,Madeon,FALSE
23259,2020,63,749,Work,Best Dance/Electronic Album,Bubba,Kaytranada,TRUE
23260,2020,63,754,Work,Best Immersive Audio Album,Mutt Slang II - A Wake Of Sorrows Engulfed In Rage,"Elliot Scheiner, immersive mix engineer; Darcy Proper, immersive mastering engineer; Alain Mallet & Elliot Scheiner, immersive producers (Alain Mallet)",FALSE
23261,2020,63,754,Work,Best Immersive Audio Album,Dear Future Self (Dolby Atmos Mixes),"Fritz Hilpert, immersive mix engineer; Jason Banks, Fritz Hilpert & David Ziegler, immersive mastering engineers; Tom Ammerman, Arno Kammermeier & Walter Merziger, immersive producers (Booka Shade)",FALSE
23262,2020,63,754,Work,Best Immersive Audio Album,Bolstad: Tomba Sonora,"Morten Lindberg, immersive mix engineer; Morten Lindberg, immersive mastering engineer; Morten Lindberg, immersive producer (Stemmeklang)",FALSE
23263,2020,63,754,Work,Best Immersive Audio Album,Fryd,"Morten Lindberg, immersive mix engineer; Morten Lindberg, immersive mastering engineer; Morten Lindberg, immersive producer (Tove Ramlo-Ystad & Cantus)",FALSE
23264,2020,63,754,Work,Best Immersive Audio Album,Soundtrack Of The American Soldier,"Leslie Ann Jones, immersive mix engineer; Michael Romanowski, immersive mastering engineer; Dan Merceruio, immersive producer (Jim R. Keene & The United States Army Field Band)",TRUE
23265,2020,63,762,Work,Best Americana Album,Old Flowers,Courtney Marie Andrews,FALSE
23266,2020,63,762,Work,Best Americana Album,Terms Of Surrender,Hiss Golden Messenger,FALSE
23267,2020,63,762,Work,Best Americana Album,Good Souls Better Angels,Lucinda Williams,FALSE
23268,2020,63,762,Work,Best Americana Album,El Dorado,Marcus King,FALSE
23269,2020,63,762,Work,Best Americana Album,World On The Ground,Sarah Jarosz,TRUE
23270,2020,63,764,Work,Best Children'S Music Album,Wild Life,Justin Roberts,FALSE
23271,2020,63,764,Work,Best Children'S Music Album,All The Ladies,Joanie Leeds,TRUE
23272,2020,63,765,Work,Best Classical Instrumental Solo,Bohemian Tales,"Augustin Hadelich; Jakub Hru拧a, conductor (Charles Owen; Symphonieorchester Des Bayerischen Rundfunks)",FALSE
23273,2020,63,765,Work,Best Classical Instrumental Solo,Destination Rachmaninov - Arrival,"Daniil Trifonov; Yannick N茅zet-S茅guin, conductor (The Philadelphia Orchestra)",FALSE
